PMID;Anio;Titulo;Decision;Motivo;Decidido por;Fecha;Ya incluido
36819063;2023;Transcriptional analysis in bacteriophage Fc02 of Pseudomonas aeruginosa revealed two overlapping genes with exclusion activity.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36830196;2023;Phage Therapy as an Alternative Treatment Modality for Resistant Staphylococcus aureus Infections.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36851640;2023;Development and Evaluation of Bacteriophage Cocktail to Eradicate Biofilms Formed by an Extensively Drug-Resistant (XDR) Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36963686;2023;Graphene oxide affects bacteriophage infection of bacteria by promoting the formation of biofilms.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36978364;2023;Isolation and Characterization of a Novel Lytic Phage, vB_PseuP-SA22, and Its Efficacy against Carbapenem-Resistant Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36978460;2023;Lytic Bacteriophage Is a Promising Adjunct to Common Antibiotics across Cystic Fibrosis Clinical Strains and Culture Models of Pseudomonas aeruginosa Infection.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
36992387;2023;Characterization of Three Different Endolysins Effective against Gram-Negative Bacteria.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
37083687;2023;Distribution and molecular evolution of the anti-CRISPR family AcrIF7.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
37094126;2023;Mechanistic insights into DNA binding and cleavage by a compact type I-F CRISPR-Cas system in bacteriophage.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
37098944;2023;PlyKp104, a Novel Phage Lysin for the Treatment of Klebsiella pneumoniae, Pseudomonas aeruginosa, and Other Gram-Negative ESKAPE Pathogens.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
37101118;2023;Biocontrol of multi-drug resistant pathogenic bacteria in drainage water by locally isolated bacteriophage.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
37107097;2023;A Novel Zinc (II) Porphyrin Is Synergistic with PEV2 Bacteriophage against Pseudomonas aeruginosa Infections.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
37125939;2023;Exploiting Broad-Spectrum Chimeric Lysin to Cooperate with Mupirocin against Staphylococcus aureus-Induced Skin Infections and Delay the Development of Mupirocin Resistance.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
37140042;2023;Core defense hotspots within Pseudomonas aeruginosa are a consistent and rich source of anti-phage defense systems.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
37163048;2023;High prevalence of lipopolysaccharide mutants and R2-Pyocin susceptible variants in Pseudomonas aeruginosa populations sourced from cystic fibrosis lung infections.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
37166313;2023;Complete Genome Sequencing of the Novel Pseudomonas aeruginosa Phage UF_RH1.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
37221194;2023;Bacteriophage-loaded functional nanofibers for treatment of P. aeruginosa and S. aureus wound infections.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
37226433;2023;Impact of phage predation on P. aeruginosa adhered to human airway epithelium: major transcriptomic changes in metabolism and virulence-associated genes.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
37247008;2023;Characterization of a novel phage vB_Pae_HB2107-3I that infects Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
37249420;2023;Complete Genome Sequence of Pseudomonas aeruginosa Phage UF_RH6, Isolated from Human Lung.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
37260386;2023;F-Type Pyocins Are Diverse Noncontractile Phage Tail-Like Weapons for Killing Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
37264114;2023;Combination of genetically diverse Pseudomonas phages enhances the cocktail efficiency against bacteria.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
37305419;2023;Alkyl-quinolone-dependent quorum sensing controls prophage-mediated autolysis in Pseudomonas aeruginosa colony biofilms.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
37335547;2023;Antimicrobial dichloroisocyanurate-salts for controlled release of chlorine.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
37338346;2023;Design, Screening, and Characterization of Engineered Phage Endolysins with Extracellular Antibacterial Activity against Gram-Negative Bacteria.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
37338387;2023;Complete Genome Sequencing of a Novel Pseudomonas aeruginosa Phage, UF_RH5.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
37366636;2023;Prophage identification and molecular analysis in the genomes of Pseudomonas aeruginosa strains isolated from critical care patients.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
37374958;2023;Identification, Characterization, and Genome Analysis of Two Novel Temperate Pseudomonas protegens Phages PseuP_222 and PseuP_224.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
37392714;2023;Description and host-range determination of phage PseuPha1, a new species of Pakpunavirus infecting multidrug-resistant clinical strains of Pseudomonas aeruginosa.;EXCLUDE;"preclinical/laboratory, or a title naming a non-Pseudomonas pathogen: phage biology, genomics, structural, CRISPR/anti-CRISPR, in vitro biofilm, isolated endolysin, environmental or animal work; no human P. aeruginosa treatment reported";"claude-opus-5 (title stage, LLM-assisted; pending human verification)";2026-08-04T06:32:54;
